source_file,source_integration,source_integration_code,source_integration_name,source_integration_version,invoke,call_type,target_integration_code,target_version,target_integration_name,resource_uri,adapter_code,adapter_name,application_name,error
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,AddWorkMobile(i13),Adapter_Invoke,,,,/,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,AddWorkMobile,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,AddWorkPhone(i4),Adapter_Invoke,,,,/,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,AddWorkPhone,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,GetEmployee(i3),Adapter_Invoke,,,,/workers,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,GetEmployee,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,GetNextDelta(i2),Adapter_Invoke,,,,/users/delta,TSGTREST2MSGRAPH_CONN,TSGTREST2MSGraph_Conn,GetNextDelta,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,ReadErrors(i7),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,ReadErrors,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,SaveError(i9),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,SaveError,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,UpdateWorkMobile(i14),Adapter_Invoke,,,,/,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,UpdateWorkMobile,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,UpdateWorkPhone(i5),Adapter_Invoke,,,,/,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,UpdateWorkPhone,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,WriteHeadersTraceFile(i12),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,WriteHeadersTraceFile,
TSGTAZUREADEMPLOYEESOUTBOUNDHCM_02.05.0003.iar.yaml,"TSGTAZUREADEMPLOYEESOUTBOUNDHCM
02.05.0003",TSGTAZUREADEMPLOYEESOUTBOUNDHCM,TSGTAzureADEmployeesOutboundHCM,02.05.0003,WriteWorkPhone(i11),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,WriteWorkPhone,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,GetConfigs(i2),RESTToOIC,TSGTGETCONFIGS_SERVICE,1.0,TSGTGetConfigs_Service,/api/integration/v1/flows/rest/TSGTGETCONFIGS_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,GetConfigs,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,emailWarningNonQFNT(i13),IntegrationAction,TSGTPUBLISHAUDIT_SERVICE,01.00.0000,TSGTPublishAuditing_Service,/auditing,PRESEEDED_COLLOCATED_CONN_1741,OIC Integration,emailWarningNonQFNT,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,sendFNFWarningMessage(i11),IntegrationAction,TSGTPUBLISHAUDIT_SERVICE,01.00.0000,TSGTPublishAuditing_Service,/auditing,PRESEEDED_COLLOCATED_CONN_1741,OIC Integration,sendFNFWarningMessage,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,PublishAuditing(i5),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,PublishAuditing,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,ArchiveFile(i6),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,ArchiveFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,ArchiveNonQualFile(i7),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,ArchiveNonQualFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,DeleteFile(i8),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,DeleteFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,DeletenonQualFile(i9),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,DeletenonQualFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,DownloadEmployeeFile(i0),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,DownloadEmployeeFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,DownloadNonQualFile(i3),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,DownloadNonQualFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,UploadFile(i1),Adapter_Invoke,,,,,TSGTFIDELITYFTP_CONN,TSGTFidelityFtp_Conn,UploadFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,UploadNonQualFile(i4),Adapter_Invoke,,,,,TSGTFIDELITYFTP_CONN,TSGTFidelityFtp_Conn,UploadNonQualFile,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,isFileAvailable(i10),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,isFileAvailable,
TSGTEMPLOYEEFIDELITYDELIVERY_02.00.0001.iar.yaml,"TSGTEMPLOYEEFIDELITYDELIVERY
02.00.0001",TSGTEMPLOYEEFIDELITYDELIVERY,TSGTEmployeeFidelityDelivery,02.00.0001,isFileNonQAvailable(i12),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,isFileNonQAvailable,
TSGTEMPLOYEESBCPPROCESS_02.00.0002.iar.yaml,"TSGTEMPLOYEESBCPPROCESS
02.00.0002",TSGTEMPLOYEESBCPPROCESS,TSGTEmployeesBCPProcess,02.00.0002,NotifyFault(i7),IntegrationAction,TSGTAUDITINGPROC_SERVICE,01.03.0000,TSGTAuditingProcess_Service,/auditing,PRESEEDED_COLLOCATED_CONN_1741,OIC Integration,NotifyFault,
TSGTEMPLOYEESBCPPROCESS_02.00.0002.iar.yaml,"TSGTEMPLOYEESBCPPROCESS
02.00.0002",TSGTEMPLOYEESBCPPROCESS,TSGTEmployeesBCPProcess,02.00.0002,GetConfigs(i1),RESTToOIC,TSGTGETCONFIGS_SERVICE,1.0,TSGTGetConfigs_Service,/api/integration/v1/flows/rest/TSGTGETCONFIGS_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,GetConfigs,
TSGTEMPLOYEESBCPPROCESS_02.00.0002.iar.yaml,"TSGTEMPLOYEESBCPPROCESS
02.00.0002",TSGTEMPLOYEESBCPPROCESS,TSGTEmployeesBCPProcess,02.00.0002,CompleteJob(i3),Adapter_Invoke,,,,,TSGTSALESFORCESA_CONN,TSGTSalesforceSandbox_Conn,CompleteJob,
TSGTEMPLOYEESBCPPROCESS_02.00.0002.iar.yaml,"TSGTEMPLOYEESBCPPROCESS
02.00.0002",TSGTEMPLOYEESBCPPROCESS,TSGTEmployeesBCPProcess,02.00.0002,GetStatus(i5),Adapter_Invoke,,,,,TSGTSALESFORCESA_CONN,TSGTSalesforceSandbox_Conn,GetStatus,
TSGTEMPLOYEESBCPPROCESS_02.00.0002.iar.yaml,"TSGTEMPLOYEESBCPPROCESS
02.00.0002",TSGTEMPLOYEESBCPPROCESS,TSGTEmployeesBCPProcess,02.00.0002,ReadExtract(i0),Adapter_Invoke,,,,,TSGTFTP_CONN,TSGTFtp_Conn,ReadExtract,
TSGTEMPLOYEESBCPPROCESS_02.00.0002.iar.yaml,"TSGTEMPLOYEESBCPPROCESS
02.00.0002",TSGTEMPLOYEESBCPPROCESS,TSGTEmployeesBCPProcess,02.00.0002,UpdateContacts(i2),Adapter_Invoke,,,,,TSGTSALESFORCESA_CONN,TSGTSalesforceSandbox_Conn,UpdateContacts,
TSGTEMPLOYEESBCPPROCESS_02.00.0002.iar.yaml,"TSGTEMPLOYEESBCPPROCESS
02.00.0002",TSGTEMPLOYEESBCPPROCESS,TSGTEmployeesBCPProcess,02.00.0002,UpdateTermination(i6),Adapter_Invoke,,,,,TSGTSALESFORCESA_CONN,TSGTSalesforceSandbox_Conn,UpdateTermination,
TSGTEMPLOYEESBENEFITHUBPROCESS_02.00.0000.iar.yaml,"TSGTEMPLOYEESBENEFITHUBPROCESS
02.00.0000",TSGTEMPLOYEESBENEFITHUBPROCESS,TSGTEmployeesBenefithubProcess,02.00.0000,GetConfigs(i1),RESTToOIC,TSGTGETCONFIGS_SERVICE,1.0,TSGTGetConfigs_Service,/api/integration/v1/flows/rest/TSGTGETCONFIGS_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,GetConfigs,
TSGTEMPLOYEESBENEFITHUBPROCESS_02.00.0000.iar.yaml,"TSGTEMPLOYEESBENEFITHUBPROCESS
02.00.0000",TSGTEMPLOYEESBENEFITHUBPROCESS,TSGTEmployeesBenefithubProcess,02.00.0000,PublishAuditing(i6),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,PublishAuditing,
TSGTEMPLOYEESBENEFITHUBPROCESS_02.00.0000.iar.yaml,"TSGTEMPLOYEESBENEFITHUBPROCESS
02.00.0000",TSGTEMPLOYEESBENEFITHUBPROCESS,TSGTEmployeesBenefithubProcess,02.00.0000,UpdateConfig(i5),RESTToOIC,TSGTUPDATECONFIG_SERVICE,1.0,TSGTUpdateConfigs_Service,/api/integration/v1/flows/rest/TSGTUPDATECONFIG_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,UpdateConfig,
TSGTEMPLOYEESBENEFITHUBPROCESS_02.00.0000.iar.yaml,"TSGTEMPLOYEESBENEFITHUBPROCESS
02.00.0000",TSGTEMPLOYEESBENEFITHUBPROCESS,TSGTEmployeesBenefithubProcess,02.00.0000,CopyFile(i4),Adapter_Invoke,,,,,TSGTFTPBENEFITHU_CONN,TSGTFTPBenefitHub_Conn,CopyFile,
TSGTEMPLOYEESBENEFITHUBPROCESS_02.00.0000.iar.yaml,"TSGTEMPLOYEESBENEFITHUBPROCESS
02.00.0000",TSGTEMPLOYEESBENEFITHUBPROCESS,TSGTEmployeesBenefithubProcess,02.00.0000,EmployeesExtract(i3),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,TSGTAdapterHcm_Conn,EmployeesExtract,
TSGTEMPLOYEESBENEFITHUBPROCESS_02.00.0000.iar.yaml,"TSGTEMPLOYEESBENEFITHUBPROCESS
02.00.0000",TSGTEMPLOYEESBENEFITHUBPROCESS,TSGTEmployeesBenefithubProcess,02.00.0000,SearchStatus(i2),Adapter_Invoke,,,,,TSGTSOAPREPORTIN_CONN,TSGTSoapReportInvoke_Conn,SearchStatus,
TSGTEMPLOYEESBENEFITHUBPROCESS_02.00.0000.iar.yaml,"TSGTEMPLOYEESBENEFITHUBPROCESS
02.00.0000",TSGTEMPLOYEESBENEFITHUBPROCESS,TSGTEmployeesBenefithubProcess,02.00.0000,SubmitExtract(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,TSGTAdapterHcm_Conn,SubmitExtract,
TSGTEMPLOYEESCOLLECTIVEVIEW_02.00.0000.iar.yaml,"TSGTEMPLOYEESCOLLECTIVEVIEW
02.00.0000",TSGTEMPLOYEESCOLLECTIVEVIEW,TSGTEmployeesCollectiveView,02.00.0000,GetConfigs(i2),RESTToOIC,TSGTGETCONFIGS_SERVICE,1.0,TSGTGetConfigs_Service,/api/integration/v1/flows/rest/TSGTGETCONFIGS_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,GetConfigs,
TSGTEMPLOYEESCOLLECTIVEVIEW_02.00.0000.iar.yaml,"TSGTEMPLOYEESCOLLECTIVEVIEW
02.00.0000",TSGTEMPLOYEESCOLLECTIVEVIEW,TSGTEmployeesCollectiveView,02.00.0000,PublishAuditing(i4),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,PublishAuditing,
TSGTEMPLOYEESCOLLECTIVEVIEW_02.00.0000.iar.yaml,"TSGTEMPLOYEESCOLLECTIVEVIEW
02.00.0000",TSGTEMPLOYEESCOLLECTIVEVIEW,TSGTEmployeesCollectiveView,02.00.0000,UpdateConfigs(i1),RESTToOIC,TSGTUPDATECONFIG_SERVICE,1.0,TSGTUpdateConfigs_Service,/api/integration/v1/flows/rest/TSGTUPDATECONFIG_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,UpdateConfigs,
TSGTEMPLOYEESCOLLECTIVEVIEW_02.00.0000.iar.yaml,"TSGTEMPLOYEESCOLLECTIVEVIEW
02.00.0000",TSGTEMPLOYEESCOLLECTIVEVIEW,TSGTEmployeesCollectiveView,02.00.0000,EmployeesExtract(i3),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,TSGTAdapterHcm_Conn,EmployeesExtract,
TSGTEMPLOYEESCOLLECTIVEVIEW_02.00.0000.iar.yaml,"TSGTEMPLOYEESCOLLECTIVEVIEW
02.00.0000",TSGTEMPLOYEESCOLLECTIVEVIEW,TSGTEmployeesCollectiveView,02.00.0000,WriteFile(i0),Adapter_Invoke,,,,,TSGTFTPCOLLECTIV_CONN,TSGTFTPCollectiveview_Conn,WriteFile,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,Cority_Password(i4),IntegrationAction,GET_SECRET_BY_NAME,01.00.0000,Get Secret By Name,/getByName,PRESEEDED_COLLOCATED_CONN_1741,OIC Integration,Cority_Password,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,GetConfigs(i2),RESTToOIC,TSGTGETCONFIGS_SERVICE,1.0,TSGTGetConfigs_Service,/api/integration/v1/flows/rest/TSGTGETCONFIGS_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,GetConfigs,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,PublishAuditing(i1),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,PublishAuditing,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,PublishAuditing4Employee(i3),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,TSGTRestOICInvoke_Conn,PublishAuditing4Employee,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,GetDocument(i15),Adapter_Invoke,,,,,TSGTSOAPGENERICI_CONN,TSGTSoapGenericInvoke_Conn,GetDocument,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,GetHireDates(i5),Adapter_Invoke,,,,,TSGTSOAPREPORTIN_CONN,TSGTSoapReportInvoke_Conn,GetHireDates,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,GetJob(i9),Adapter_Invoke,,,,/jobs,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,GetJob,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,GetLocation(i8),Adapter_Invoke,,,,/locations,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,GetLocation,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,GetManager(i12),Adapter_Invoke,,,,/workers,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,GetManager,
TSGTEMPLOYEESCORITYPROCESS_02.07.0000.iar.yaml,"TSGTEMPLOYEESCORITYPROCESS
02.07.0000",TSGTEMPLOYEESCORITYPROCESS,TSGTEmployeesCorityProcess,02.07.0000,GetPersonTypes(i10),Adapter_Invoke,,,,/personTypesLOV,TSGTRESTHCMCLOUD_CONN,TSGTRestHCMCloud_Conn,GetPersonTypes,
