source_file,source_integration,source_integration_code,source_integration_name,source_integration_version,invoke,call_type,target_integration_code,target_version,target_integration_name,resource_uri,adapter_code,application_name,error
BIP_SCHEDU_REPORT_WSS_SERVIC_01.00.0000.iar.yaml,BIP_SCHEDU_REPORT_WSS_SERVIC|01.00.0000,BIP_SCHEDU_REPORT_WSS_SERVIC,BIP Schedule Report WSS Service,01.00.0000,SubmitScheduleReport(i0),Adapter_Invoke,,,,,BIP_SCHEDULEREPORTWS,SubmitScheduleReport,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,PublishError4Employee(i13),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishError4Employee,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,PublishError4Termination(i14),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishError4Termination,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,AddDepartmentV2(i16),Adapter_Invoke,,,,/Api/V2/Definitions/Team,TSGTSNAPREST_CONN,AddDepartmentV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,AddJobV2(i21),Adapter_Invoke,,,,/Api/V2/Definitions/Position,TSGTSNAPREST_CONN,AddJobV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,CheckEmployeeV2(i5),Adapter_Invoke,,,,/Api/V2/employees,TSGTSNAPREST_CONN,CheckEmployeeV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,CheckTerminationV2(i3),Adapter_Invoke,,,,/Api/V2/employees,TSGTSNAPREST_CONN,CheckTerminationV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,CreateEmployeeV2(i6),Adapter_Invoke,,,,/Api/V2/employees,TSGTSNAPREST_CONN,CreateEmployeeV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,GetLocationsV2(i10),Adapter_Invoke,,,,/Api/V2/Locations,TSGTSNAPREST_CONN,GetLocationsV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,GetPositionsV2(i18),Adapter_Invoke,,,,/Api/V2/Definitions/Position,TSGTSNAPREST_CONN,GetPositionsV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,GetTeamsV2(i20),Adapter_Invoke,,,,/Api/V2/Definitions/Team,TSGTSNAPREST_CONN,GetTeamsV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,ReadExtract(i0),Adapter_Invoke,,,,,TSGTFTP_CONN,ReadExtract,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,TerminateEmployeeV2(i9),Adapter_Invoke,,,,/api/v2/employees/{employeeID},TSGTSNAPREST_CONN,TerminateEmployeeV2,
TSGTEMPLOYEESSNAPPROCESS_02.01.0001.iar.yaml,TSGTEMPLOYEESSNAPPROCESS|02.01.0001,TSGTEMPLOYEESSNAPPROCESS,TSGTEmployeesSnapProcess,02.01.0001,UpdateEmployeeV2(i8),Adapter_Invoke,,,,/Api/V2/employees/{employeeID},TSGTSNAPREST_CONN,UpdateEmployeeV2,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,GetConfigs(i1),RESTToOIC,TSGTGETCONFIGS_SERVICE,1.0,TSGTGetConfigs_Service,/api/integration/v1/flows/rest/TSGTGETCONFIGS_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,GetConfigs,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,PublishAuditing(i6),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishAuditing,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,UpdateConfig(i5),RESTToOIC,TSGTUPDATECONFIG_SERVICE,1.0,TSGTUpdateConfigs_Service,/api/integration/v1/flows/rest/TSGTUPDATECONFIG_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,UpdateConfig,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,ArchiveFile(i7),Adapter_Invoke,,,,,TSGTFTP_CONN,ArchiveFile,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,CopyFile(i4),Adapter_Invoke,,,,,TSGTFTPUNUM_CONN,CopyFile,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,EmployeesExtract(i3),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,EmployeesExtract,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,SearchStatus(i2),Adapter_Invoke,,,,,TSGTSOAPREPORTIN_CONN,SearchStatus,
TSGTEMPLOYEESUNUMPROCESS_02.00.0000.iar.yaml,TSGTEMPLOYEESUNUMPROCESS|02.00.0000,TSGTEMPLOYEESUNUMPROCESS,TSGTEmployeesUNUMProcess,02.00.0000,SubmitExtract(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,SubmitExtract,
TSGTGETCONFIGS_SERVICE_01.02.0003.iar.yaml,TSGTGETCONFIGS_SERVICE|01.02.0003,TSGTGETCONFIGS_SERVICE,TSGTGetConfigs_Service,01.02.0003,GetConfigs(i0),Adapter_Invoke,,,,/builder/rt/InterfaceConfigs/live/resources/data/Config,TSGTRESTOICINVOK_CONN,GetConfigs,
TSGTHCMASSIGNMENTUPDATEBYPUBLISH_02.00.0000.iar.yaml,TSGTHCMASSIGNMENTUPDATEBYPUBLISH|02.00.0000,TSGTHCMASSIGNMENTUPDATEBYPUBLISH,TSGTHCMAssignmentUpdateByPublish,02.00.0000,PublishEmployees(i0),IntegrationAction,TSGTPUBLISHEMPLO_SERVICE,01.00.0000,TSGTPublishEmployees_Service,/employee,PRESEEDED_COLLOCATED_CONN_1741,PublishEmployees,
TSGTHCMASSIGNMENTUPDATEBYPUBLISH_02.00.0000.iar.yaml,TSGTHCMASSIGNMENTUPDATEBYPUBLISH|02.00.0000,TSGTHCMASSIGNMENTUPDATEBYPUBLISH,TSGTHCMAssignmentUpdateByPublish,02.00.0000,GetAssignmentFeeds(i1),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,GetAssignmentFeeds,
TSGTHCMASSIGNMENTUPDATEBYUPDATE_02.00.0000.iar.yaml,TSGTHCMASSIGNMENTUPDATEBYUPDATE|02.00.0000,TSGTHCMASSIGNMENTUPDATEBYUPDATE,TSGTHCMAssignmentUpdateByUpdate,02.00.0000,PublishEmployees(i0),IntegrationAction,TSGTPUBLISHEMPLO_SERVICE,01.00.0000,TSGTPublishEmployees_Service,/employee,PRESEEDED_COLLOCATED_CONN_1741,PublishEmployees,
TSGTHCMASSIGNMENTUPDATEBYUPDATE_02.00.0000.iar.yaml,TSGTHCMASSIGNMENTUPDATEBYUPDATE|02.00.0000,TSGTHCMASSIGNMENTUPDATEBYUPDATE,TSGTHCMAssignmentUpdateByUpdate,02.00.0000,GetAssignmentFeeds(i1),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,GetAssignmentFeeds,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,DepartmentListScheduleReport(i12),IntegrationAction,BIP_SCHEDU_REPORT_WSS_SERVIC,01.00.0000,BIP Schedule Report WSS Service,,PRESEEDED_COLLOCATED_CONN_1741,DepartmentListScheduleReport,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,FidelityDelivery(i21),RESTToOIC,TSGTEMPLOYEEFIDELITYDELIVERY,2.0,TSGTEmployeeFidelityDelivery,/api/integration/v1/flows/rest/TSGTEMPLOYEEFIDELITYDELIVERY/2.0/trigger,TSGTRESTOICINVOK_CONN,FidelityDelivery,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,BenefitHub(i23),RESTToOIC,TSGTEMPLOYEESBENEFITHUBPROCESS,2.0,TSGTEmployeesBenefithubProcess,/api/integration/v1/flows/rest/TSGTEMPLOYEESBENEFITHUBPROCESS/2.0/employees,TSGTRESTOICINVOK_CONN,BenefitHub,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,CallCollectiveView(i9),RESTToOIC,TSGTEMPLOYEESCOLLECTIVEVIEW,2.0,TSGTEmployeesCollectiveView,/api/integration/v1/flows/rest/TSGTEMPLOYEESCOLLECTIVEVIEW/2.0/collectiveview,TSGTRESTOICINVOK_CONN,CallCollectiveView,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,Unum(i16),RESTToOIC,TSGTEMPLOYEESUNUMPROCESS,2.0,TSGTEmployeesUNUMProcess,/api/integration/v1/flows/rest/TSGTEMPLOYEESUNUMPROCESS/2.0/employees,TSGTRESTOICINVOK_CONN,Unum,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,GetConfigs(i4),RESTToOIC,TSGTGETCONFIGS_SERVICE,1.0,TSGTGetConfigs_Service,/api/integration/v1/flows/rest/TSGTGETCONFIGS_SERVICE/1.0/configs,TSGTRESTOICINVOK_CONN,GetConfigs,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,EmployeesExtract(i1),RESTToOIC,TSGTHCMEMPLOYEESEXTRACT,2.0,TSGTHCMEmployeesExtract,/api/integration/v1/flows/rest/TSGTHCMEMPLOYEESEXTRACT/2.0/employeeBatch,TSGTRESTOICINVOK_CONN,EmployeesExtract,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,EmployeesTermination(i2),RESTToOIC,TSGTHCMEMPLOYEESTERMINATION,2.0,TSGTHCMEmployeesTermination,/api/integration/v1/flows/rest/TSGTHCMEMPLOYEESTERMINATION/2.0/employeeBatch,TSGTRESTOICINVOK_CONN,EmployeesTermination,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,CorityPayrollHours(i24),RESTToOIC,TSGTHCMPAYROLLHOURS2CORITY,2.0,TSGTHCMPayrollHours2Cority,/api/integration/v1/flows/rest/TSGTHCMPAYROLLHOURS2CORITY/2.0/payrollHours,TSGTRESTOICINVOK_CONN,CorityPayrollHours,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,PublishAuditing(i8),IntegrationAction,TSGTPUBLISHAUDIT_SERVICE,01.00.0000,TSGTPublishAuditing_Service,/auditing,PRESEEDED_COLLOCATED_CONN_1741,PublishAuditing,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,PublishAuditing4ExtractError(i11),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishAuditing4ExtractError,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,PublishError4CollectiveView(i17),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishError4CollectiveView,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,PublishError4Extract(i18),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishError4Extract,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,PublishError4Fidelity(i22),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishError4Fidelity,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,PublishError4Termination(i20),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishError4Termination,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,PublishError4Unum(i19),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishError4Unum,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,RunExtractReport(i5),Adapter_Invoke,,,,,TSGTSOAPREPORTIN_CONN,RunExtractReport,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,ScheduleCollectiveView(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,ScheduleCollectiveView,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,ScheduleEmployees(i3),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,ScheduleEmployees,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,ScheduleTermination(i6),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,ScheduleTermination,
TSGTHCMDAILYPROCESS_02.03.0000.iar.yaml,TSGTHCMDAILYPROCESS|02.03.0000,TSGTHCMDAILYPROCESS,TSGTHCMDailyProcess,02.03.0000,SearchDepartmentList(i7),Adapter_Invoke,,,,,TSGTSOAPGENERICI_CONN,SearchDepartmentList,
TSGTHCMEMPLOYEESEXTRACT_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESEXTRACT|02.00.0000,TSGTHCMEMPLOYEESEXTRACT,TSGTHCMEmployeesExtract,02.00.0000,PublishAuditing(i1),IntegrationAction,AUDITINGINBOUND,01.00.0000,,/auditing,PRESEEDED_COLLOCATED_CONN_1741,PublishAuditing,
TSGTHCMEMPLOYEESEXTRACT_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESEXTRACT|02.00.0000,TSGTHCMEMPLOYEESEXTRACT,TSGTHCMEmployeesExtract,02.00.0000,PublishAuditing4Extract(i6),IntegrationAction,AUDITINGINBOUND,01.00.0000,,/auditing,PRESEEDED_COLLOCATED_CONN_1741,PublishAuditing4Extract,
TSGTHCMEMPLOYEESEXTRACT_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESEXTRACT|02.00.0000,TSGTHCMEMPLOYEESEXTRACT,TSGTHCMEmployeesExtract,02.00.0000,GetConfigs(i2),IntegrationAction,TSGTGETCONFIGS_SERVICE,01.02.0000,TSGTGetConfigs_Service,/configs,PRESEEDED_COLLOCATED_CONN_1741,GetConfigs,
TSGTHCMEMPLOYEESEXTRACT_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESEXTRACT|02.00.0000,TSGTHCMEMPLOYEESEXTRACT,TSGTHCMEmployeesExtract,02.00.0000,PublishExtract(i4),RESTToOIC,TSGTPUBLISHEXTRACTPROCESS,2.0,TSGTPublishExtractProcess,/api/integration/v1/flows/rest/TSGTPUBLISHEXTRACTPROCESS/2.0/trigger,TSGTRESTOICINVOK_CONN,PublishExtract,
TSGTHCMEMPLOYEESEXTRACT_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESEXTRACT|02.00.0000,TSGTHCMEMPLOYEESEXTRACT,TSGTHCMEmployeesExtract,02.00.0000,UpdateConfigs(i5),IntegrationAction,TSGTUPDATECONFIG_SERVICE,01.02.0000,TSGTUpdateConfigs_Service,/configs,PRESEEDED_COLLOCATED_CONN_1741,UpdateConfigs,
TSGTHCMEMPLOYEESEXTRACT_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESEXTRACT|02.00.0000,TSGTHCMEMPLOYEESEXTRACT,TSGTHCMEmployeesExtract,02.00.0000,EmployeesExtract(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,EmployeesExtract,
TSGTHCMEMPLOYEESEXTRACT_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESEXTRACT|02.00.0000,TSGTHCMEMPLOYEESEXTRACT,TSGTHCMEmployeesExtract,02.00.0000,WriteFile(i3),Adapter_Invoke,,,,,TSGTFTP_CONN,WriteFile,
TSGTHCMEMPLOYEESTERMINATION_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESTERMINATION|02.00.0000,TSGTHCMEMPLOYEESTERMINATION,TSGTHCMEmployeesTermination,02.00.0000,PublishAuditing(i1),IntegrationAction,AUDITINGINBOUND,01.00.0000,,/auditing,PRESEEDED_COLLOCATED_CONN_1741,PublishAuditing,
TSGTHCMEMPLOYEESTERMINATION_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESTERMINATION|02.00.0000,TSGTHCMEMPLOYEESTERMINATION,TSGTHCMEmployeesTermination,02.00.0000,GetConfigs(i2),IntegrationAction,TSGTGETCONFIGS_SERVICE,01.02.0000,TSGTGetConfigs_Service,/configs,PRESEEDED_COLLOCATED_CONN_1741,GetConfigs,
TSGTHCMEMPLOYEESTERMINATION_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESTERMINATION|02.00.0000,TSGTHCMEMPLOYEESTERMINATION,TSGTHCMEmployeesTermination,02.00.0000,PublishEmployees(i4),IntegrationAction,TSGTPUBLISHEXTRA_SERVICE,01.00.0000,TSGTPublishExtract_Service,/employee,PRESEEDED_COLLOCATED_CONN_1741,PublishEmployees,
TSGTHCMEMPLOYEESTERMINATION_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESTERMINATION|02.00.0000,TSGTHCMEMPLOYEESTERMINATION,TSGTHCMEmployeesTermination,02.00.0000,UpdateConfigs(i5),IntegrationAction,TSGTUPDATECONFIG_SERVICE,01.02.0000,TSGTUpdateConfigs_Service,/configs,PRESEEDED_COLLOCATED_CONN_1741,UpdateConfigs,
TSGTHCMEMPLOYEESTERMINATION_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESTERMINATION|02.00.0000,TSGTHCMEMPLOYEESTERMINATION,TSGTHCMEmployeesTermination,02.00.0000,EmployeesExtract(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,EmployeesExtract,
TSGTHCMEMPLOYEESTERMINATION_02.00.0000.iar.yaml,TSGTHCMEMPLOYEESTERMINATION|02.00.0000,TSGTHCMEMPLOYEESTERMINATION,TSGTHCMEmployeesTermination,02.00.0000,WriteFile(i3),Adapter_Invoke,,,,,TSGTFTP_CONN,WriteFile,
TSGTHCMEMPLOYEESUPDATEOUTBOUND_02.00.0001.iar.yaml,TSGTHCMEMPLOYEESUPDATEOUTBOUND|02.00.0001,TSGTHCMEMPLOYEESUPDATEOUTBOUND,TSGTHCMEmployeesUpdateOutbound,02.00.0001,PublishAuditing(i2),IntegrationAction,AUDITINGINBOUND,01.00.0000,,/auditing,PRESEEDED_COLLOCATED_CONN_1741,PublishAuditing,
TSGTHCMEMPLOYEESUPDATEOUTBOUND_02.00.0001.iar.yaml,TSGTHCMEMPLOYEESUPDATEOUTBOUND|02.00.0001,TSGTHCMEMPLOYEESUPDATEOUTBOUND,TSGTHCMEmployeesUpdateOutbound,02.00.0001,PublishEmployees(i1),IntegrationAction,TSGTPUBLISHEMPLO_SERVICE,01.00.0000,TSGTPublishEmployees_Service,/employee,PRESEEDED_COLLOCATED_CONN_1741,PublishEmployees,
TSGTHCMEMPLOYEESUPDATEOUTBOUND_02.00.0001.iar.yaml,TSGTHCMEMPLOYEESUPDATEOUTBOUND|02.00.0001,TSGTHCMEMPLOYEESUPDATEOUTBOUND,TSGTHCMEmployeesUpdateOutbound,02.00.0001,GetEmployeeUpdate(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,GetEmployeeUpdate,
TSGTHCMEMPLOYEETERMINATIONBYUPDA_02.00.0001.iar.yaml,TSGTHCMEMPLOYEETERMINATIONBYUPDA|02.00.0001,TSGTHCMEMPLOYEETERMINATIONBYUPDA,TSGTHCMEmployeeTerminationByUpdate,02.00.0001,PublishAuditing(i2),RESTToOIC,TSGTPUBLISHAUDIT_SERVICE,1.0,TSGTPublishAuditing_Service,/api/integration/v1/flows/rest/TSGTPUBLISHAUDIT_SERVICE/1.0/auditing,TSGTRESTOICINVOK_CONN,PublishAuditing,
TSGTHCMEMPLOYEETERMINATIONBYUPDA_02.00.0001.iar.yaml,TSGTHCMEMPLOYEETERMINATIONBYUPDA|02.00.0001,TSGTHCMEMPLOYEETERMINATIONBYUPDA,TSGTHCMEmployeeTerminationByUpdate,02.00.0001,PublishEmployees(i1),IntegrationAction,TSGTPUBLISHEMPLO_SERVICE,01.00.0000,TSGTPublishEmployees_Service,/employee,PRESEEDED_COLLOCATED_CONN_1741,PublishEmployees,
TSGTHCMEMPLOYEETERMINATIONBYUPDA_02.00.0001.iar.yaml,TSGTHCMEMPLOYEETERMINATIONBYUPDA|02.00.0001,TSGTHCMEMPLOYEETERMINATIONBYUPDA,TSGTHCMEmployeeTerminationByUpdate,02.00.0001,GetEmployeeTermination(i0),Adapter_Invoke,,,,,TSGTADAPTERHCM_CONN,GetEmployeeTermination,
TSGTHCMEXTRACTLOADER_01.00.0000.iar.yaml,TSGTHCMEXTRACTLOADER|01.00.0000,TSGTHCMEXTRACTLOADER,TSGTHCMExtractLoader,01.00.0000,PublishEmployees(i1),IntegrationAction,TSGTPUBLISHEMPLO_SERVICE,01.00.0000,TSGTPublishEmployees_Service,/employee,PRESEEDED_COLLOCATED_CONN_1741,PublishEmployees,
TSGTHCMEXTRACTLOADER_01.00.0000.iar.yaml,TSGTHCMEXTRACTLOADER|01.00.0000,TSGTHCMEXTRACTLOADER,TSGTHCMExtractLoader,01.00.0000,ReadFile(i0),Adapter_Invoke,,,,,TSGTFTP_CONN,ReadFile,
TSGTHCMHOURLYPROCESS_02.00.0000.iar.yaml,TSGTHCMHOURLYPROCESS|02.00.0000,TSGTHCMHOURLYPROCESS,TSGTHCMHourlyProcess,02.00.0000,AzureAD(i3),RESTToOIC,TSGTAZUREADEMPLOYEESOUTBOUNDHCM,2.0,TSGTAzureADEmployeesOutboundHCM,/api/integration/v1/flows/rest/TSGTAZUREADEMPLOYEESOUTBOUNDHCM/2.0/employeeOutbound,TSGTRESTOICINVOK_CONN,AzureAD,
